x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,0.035729855298995916,0.0015839338302612305,0.0749004185199737,-0.025177836418151855,0.08614477515220642,-0.05713242292404164,0.08027541637420654,-0.08762580156326283,0.08314967155456543,-0.166975736618042,0.1037264466285705,-0.2952381372451782,0.1120156049728393,-0.37373197078704834,0.11417087912559504,-0.4407302141189575,0.043305397033691406,-0.19463980197906494,0.04853376746177673,-0.1660671830177307,0.04383662343025202,-0.0807793140411377,0.03619956970214844,-0.030735373497009277,0.002036035060882513,-0.18900728225708008,-0.0039664506912232,-0.11123347282409668,-0.0018304288387298584,-0.02429485321044922,-0.0015960931777954657,0.023125648498535156,-0.03546699881553658,-0.16193825006484985,-0.04082548618316659,-0.09528589248657227,-0.03589184582233437,-0.021454453468322754,-0.035573497414588984,0.01806163787841797,1
0.0,0.0,0.030304342508316096,-0.014176368713379017,0.057539880275726374,-0.054785430431365856,0.04988890886306768,-0.0951417088508606,0.0381132066249848,-0.14320695400238037,0.0715258419513703,-0.2147766351699829,0.08983802795410162,-0.3294559121131897,0.0938645601272583,-0.4114565849304199,0.09628814458847051,-0.48064595460891724,0.028076887130737305,-0.23751616477966309,0.016562908887863215,-0.22620296478271484,0.010472387075424194,-0.11334949731826782,0.012945324182510376,-0.050275802612304576,-0.014069855213165228,-0.2278844118118286,-0.029598146677017212,-0.19823676347732544,-0.026432782411575317,-0.10233300924301147,-0.018806278705596924,-0.052879393100738636,-0.053541168570518494,-0.1963127851486206,-0.06439042091369632,-0.16591238975524902,-0.05713565647602081,-0.09246504306793224,-0.04645127058029169,-0.057010293006897084,1
0.0,0.0,0.04711642861366272,-0.02076011896133423,0.09098723530769354,-0.0852765440940857,0.09229648113250732,-0.1666693091392517,0.06591215729713445,-0.2254294753074646,0.09642666578292852,-0.24201947450637817,0.11243855953216553,-0.35616397857666016,0.1149690449237824,-0.4331749677658081,0.11277714371681213,-0.49824503064155584,0.054190635681152344,-0.25223833322525024,0.05833432078361511,-0.30146288871765137,0.05375340580940252,-0.19319742918014526,0.051820218563079834,-0.13495683670043945,0.011572837829589844,-0.24297094345092773,0.01094114780426031,-0.2680978775024414,0.014246881008148249,-0.16318684816360474,0.01697313785552984,-0.1077764630317688,-0.03219226002693176,-0.21816962957382202,-0.027339115738868686,-0.2419806718826294,-0.01851746439933777,-0.16641372442245483,-0.012816876173019354,-0.12175184488296509,1
0.0,0.0,0.0520302951335907,-0.024764418601989746,0.09342017769813538,-0.10906070470809937,0.08933857083320618,-0.20345306396484375,0.06087732315063482,-0.26903223991394043,0.09628093242645269,-0.2690226435661316,0.10716339945793157,-0.39621061086654663,0.10924431681633001,-0.4827478229999543,0.10760858654975891,-0.5582566857337952,0.05494409799575811,-0.27010029554367065,0.05761262774467468,-0.32442015409469604,0.05203518271446228,-0.20185112953186035,0.052654325962066706,-0.13857930898666382,0.01462516188621521,-0.25820499658584595,0.015197575092315674,-0.298907995223999,0.015995651483535822,-0.18419760465621948,0.018447428941726685,-0.12797534465789795,-0.02436552941799161,-0.2344655990600586,-0.021882817149162292,-0.27006101608276367,-0.014473944902419988,-0.18968480825424194,-0.0087383091449737,-0.1462356448173523,1
0.0,0.0,0.057492405176162775,-0.043080151081085205,0.0963758528232575,-0.13022375106811523,0.0884329080581665,-0.22933250665664673,0.05657750368118292,-0.2949811816215515,0.09260240197181707,-0.2795606255531311,0.10296362638473511,-0.4155946075916291,0.10389184951782232,-0.5047319531440735,0.1008975505828858,-0.583552360534668,0.051209658384323176,-0.28001487255096436,0.05110052227973938,-0.344382107257843,0.04838165640830999,-0.22528517246246338,0.048541873693466187,-0.1528823971748352,0.01084679365158081,-0.26684361696243286,0.009058922529220581,-0.31446826457977295,0.01424622535705572,-0.2020694613456726,0.019168168306350708,-0.14217770099639893,-0.0288589745759964,-0.2392926812171936,-0.026217579841613714,-0.2946626543998718,-0.0163256973028183,-0.21789467334747314,-0.009624600410461398,-0.16581714153289795,1
0.0,0.0,0.058460518717765836,-0.04673969745635986,0.09626562893390658,-0.131148099899292,0.08966852724552152,-0.23674225807189941,0.059301123023033114,-0.30636513233184814,0.09230254590511319,-0.2850039005279541,0.09956105053424832,-0.4222412109375,0.09697736799716952,-0.5069577991962433,0.09102348983287809,-0.581548810005188,0.051924213767051725,-0.28514230251312256,0.053988203406333896,-0.3446616232395172,0.052599981427192716,-0.22288209199905396,0.05483646690845492,-0.16147273778915405,0.013967558741569491,-0.27356553077697754,0.012790903449058505,-0.325481116771698,0.018742963671684293,-0.21038508415222168,0.024722799658775302,-0.15568238496780396,-0.022900924086570795,-0.24786382913589478,-0.021969258785247803,-0.31409478187561035,-0.011903122067451477,-0.23519223928451538,-0.005579009652137784,-0.17951053380966187,1
0.0,0.0,0.058482587337493896,-0.0505635142326355,0.097084790468216,-0.13513082265853882,0.08976125717163091,-0.2401050329208374,0.057980507612228394,-0.3120303750038147,0.08991876244544988,-0.282467782497406,0.09844586253166199,-0.4198734760284424,0.09446436166763311,-0.5038692653179169,0.0873069167137146,-0.5783665925264359,0.04858583211898809,-0.28108441829681396,0.04911249876022339,-0.3426696658134461,0.04874461889266968,-0.22213774919509888,0.052300006151199396,-0.16281944513320923,0.009945973753929194,-0.27063900232315063,0.009007409214973505,-0.3260694444179535,0.016713649034500178,-0.21621191501617432,0.02384534478187561,-0.1618923544883728,-0.027417480945587103,-0.24800550937652588,-0.027909815311431913,-0.31389641761779785,-0.01592759788036341,-0.23782765865325928,-0.007863759994506808,-0.18265622854232788,1
0.0,0.0,0.05699880421161646,-0.05156397819519043,0.09567512571811676,-0.13549906015396118,0.08952470123767847,-0.2427459955215454,0.055897668004035894,-0.3122518956661225,0.08744840323925018,-0.28355467319488525,0.0969693511724472,-0.4223951399326325,0.09253709018230438,-0.5051971971988678,0.08541826903820038,-0.5771428942680359,0.04816903173923487,-0.2788749933242798,0.05158530175685877,-0.3393819034099579,0.04959912598133087,-0.2231743335723877,0.05228789150714869,-0.16504758596420288,0.01195274293422699,-0.2650941014289856,0.01138719916343689,-0.3239271640777588,0.01860286295413971,-0.2174232006072998,0.027054443955421392,-0.16238343715667725,-0.021967872977256803,-0.23779475688934326,-0.02315953373909002,-0.3058473467826843,-0.011651322245597923,-0.23263931274414062,-0.0021982789039612094,-0.17661970853805542,1
0.0,0.0,0.05739574134349823,-0.057563841342926025,0.09365077316761011,-0.1408785581588745,0.08826066553592682,-0.24659937620162964,0.055225953459739685,-0.31770688295364385,0.08207263052463531,-0.2827816605567932,0.09279893338680262,-0.42051744461059576,0.08945797383785242,-0.5037873983383179,0.08394058048725128,-0.5767477452754974,0.043593332171440125,-0.2771792411804199,0.045644000172614996,-0.34134864807128906,0.0450202077627182,-0.2273591160774231,0.048375651240348816,-0.166998028755188,0.0070690959692001065,-0.26355886459350586,0.007401615381240817,-0.32426401972770696,0.015348449349403381,-0.22017580270767212,0.023408576846122686,-0.1638227105140686,-0.028126388788223294,-0.23713690042495728,-0.029333546757698087,-0.30885854363441473,-0.017835497856140192,-0.23925739526748657,-0.009988322854042081,-0.18360203504562378,1
0.0,0.0,0.0558889657258988,-0.05059623718261719,0.0921031683683396,-0.1340712308883667,0.08421368896961212,-0.23770081996917725,0.05184979736804962,-0.30844733119010925,0.0830643922090531,-0.2831900119781494,0.09279267489910131,-0.42051002383232117,0.0888417512178421,-0.503228485584259,0.0817461758852005,-0.5750847607851028,0.04369713366031652,-0.2774426341056824,0.0421180278062821,-0.33795142173767095,0.040324285626411493,-0.21939951181411743,0.0438575297594071,-0.16031765937805176,0.006347641348838806,-0.26295655965805054,0.0036734044551849088,-0.31898963451385504,0.011083930730819702,-0.21014755964279175,0.019794777035713196,-0.15477710962295532,-0.028963699936866705,-0.23463284969329834,-0.031322106719017,-0.30037152767181396,-0.019615903496742193,-0.22618359327316284,-0.01005618274211878,-0.17233216762542725,1
