x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,0.08919507,-0.2625182,0.22173518,-0.5353048,0.27956074,-0.7654472,0.23678333,-0.9715625,0.26573223,-0.41773376,0.48977768,-0.3670237,0.4794126,-0.3144341,0.43529874,-0.31800583,0.2664146,-0.29048184,0.5300449,-0.21583222,0.5289127,-0.17036758,0.47875643,-0.16102163,0.26035225,-0.15514351,0.51985705,-0.110031545,0.529669,-0.07154796,0.48573768,-0.06790977,0.24610564,-0.03371716,0.432217,-0.0029975674,0.48319387,0.02557903,0.501646,0.030243946,Thumb_Up
0.0,0.0,0.046179954,-0.23272248,0.18357594,-0.5239253,0.25768813,-0.7642948,0.24299976,-0.9700264,0.26265565,-0.45365056,0.5446627,-0.3860087,0.48787475,-0.33971062,0.38079014,-0.3537426,0.2879557,-0.29417858,0.6035883,-0.21901064,0.52818334,-0.17230394,0.41034418,-0.17038931,0.30146125,-0.13197371,0.5842039,-0.08463627,0.52087957,-0.04348943,0.42162806,-0.05065892,0.31054172,0.02365713,0.5060254,0.058168072,0.45212802,0.10908925,0.37438658,0.123934194,Thumb_Up
0.0,0.0,0.06420337,-0.29012826,0.19978869,-0.5800954,0.2841617,-0.789939,0.28398386,-0.9588291,0.35298747,-0.5451734,0.57048494,-0.49811634,0.5198644,-0.44442832,0.42632204,-0.437822,0.387219,-0.35443354,0.62032986,-0.29805535,0.54678935,-0.24737823,0.45057467,-0.2536088,0.4106951,-0.15411839,0.6140025,-0.13047518,0.548705,-0.097885996,0.4642477,-0.11846191,0.42487836,0.04600037,0.59965044,0.04355952,0.5403319,0.060740855,0.4626041,0.051217493,Thumb_Up
0.0,0.0,0.064457715,-0.2801842,0.19294941,-0.56071347,0.2580988,-0.78567576,0.22539909,-0.97426647,0.34550232,-0.52818537,0.5904105,-0.44479412,0.5214209,-0.379122,0.42131847,-0.3891685,0.3752263,-0.33820674,0.6050538,-0.26899245,0.5286493,-0.21788912,0.43341553,-0.2216484,0.39318794,-0.14001271,0.59610415,-0.102889106,0.5281508,-0.05664793,0.4385065,-0.06182673,0.40499175,0.04950604,0.57031417,0.05662686,0.5030948,0.0879231,0.42361945,0.09119204,Thumb_Up
0.0,0.0,0.06499989,-0.2771501,0.1858744,-0.5614732,0.24376339,-0.7873395,0.21366067,-0.9769079,0.35585284,-0.52431995,0.58994246,-0.42975542,0.5169581,-0.35788375,0.4182194,-0.3695666,0.38078785,-0.33643886,0.6046283,-0.25677985,0.52790725,-0.20278454,0.4334259,-0.21215212,0.39470646,-0.1394708,0.59857994,-0.096967794,0.52899,-0.047735587,0.43730664,-0.05704265,0.40369597,0.04981611,0.57612514,0.056053277,0.51274365,0.08730753,0.43406776,0.0873376,Thumb_Up
0.0,0.0,0.068968385,-0.28551304,0.18465008,-0.56760675,0.23592068,-0.79247284,0.20105268,-0.97958046,0.35627133,-0.53693014,0.58275086,-0.44095743,0.5112421,-0.3676757,0.4159717,-0.3775904,0.38539004,-0.34929067,0.6068753,-0.27251518,0.5339232,-0.22030942,0.43789136,-0.22470419,0.40119082,-0.15171628,0.60503376,-0.11575865,0.5357983,-0.06680554,0.44249052,-0.06939245,0.41083106,0.036496628,0.5783796,0.040847737,0.51161623,0.07098957,0.42960474,0.07324508,Thumb_Up
0.0,0.0,0.064031795,-0.28981748,0.17211562,-0.57199556,0.21906234,-0.79681635,0.17918569,-0.98381525,0.3375213,-0.5426566,0.56023556,-0.4495037,0.4868148,-0.3784531,0.39288753,-0.3859654,0.3701412,-0.35314122,0.58589923,-0.28381824,0.51071626,-0.23767951,0.41651407,-0.24177553,0.38839322,-0.15839466,0.5860254,-0.12686056,0.5112118,-0.083662,0.41658714,-0.08868374,0.40055156,0.026556812,0.56269616,0.028396567,0.48993102,0.052068453,0.4044632,0.04891519,Thumb_Up
0.0,0.0,0.063967064,-0.2828391,0.17010744,-0.5680162,0.2176226,-0.7926348,0.1753035,-0.9845145,0.34377646,-0.5399339,0.55940664,-0.4487342,0.4859562,-0.36182988,0.39400357,-0.3682813,0.3751189,-0.34877884,0.59563655,-0.2833067,0.5161013,-0.22773096,0.41433537,-0.22925209,0.391699,-0.14439206,0.59622645,-0.12036564,0.51849884,-0.07076038,0.42104492,-0.0729532,0.40237474,0.049580194,0.57105726,0.043409195,0.49741247,0.073085696,0.41196558,0.07674498,Thumb_Up
0.0,0.0,0.06155827,-0.2825953,0.16917023,-0.5675989,0.21812257,-0.7930601,0.1776488,-0.9840939,0.34041443,-0.54116994,0.5537485,-0.45795768,0.48286104,-0.3708122,0.39310822,-0.37484217,0.37429237,-0.35221112,0.5914955,-0.29192078,0.5143797,-0.23457873,0.41381377,-0.23381817,0.39332488,-0.14947613,0.59073406,-0.12935396,0.5149204,-0.07880368,0.41902208,-0.07965216,0.40561545,0.042903483,0.5646307,0.033286426,0.49131852,0.06383139,0.40756133,0.06861593,Thumb_Up
0.0,0.0,0.061910924,-0.27899757,0.17055634,-0.56498,0.220278,-0.7905205,0.1798327,-0.98369724,0.3442848,-0.5402658,0.5603226,-0.44919485,0.4853566,-0.361548,0.39352372,-0.36865178,0.37840807,-0.34984705,0.6003288,-0.2855735,0.5166983,-0.22734793,0.41241148,-0.22819158,0.39674455,-0.1455398,0.6009267,-0.12232419,0.5191893,-0.07070857,0.4197845,-0.073968835,0.40810442,0.04884858,0.57328916,0.04267187,0.4963843,0.07181701,0.40978223,0.07252754,Thumb_Up
